epoch 1025, time = 29.256, error = 823.754332794
epoch 1026, time = 29.661, error = 873.16346868
epoch 1027, time = 28.819, error = 952.264222063
epoch 1028, time = 28.633, error = 1199.67350065
epoch 1029, time = 29.178, error = 829.201086
epoch 1030, time = 28.661, error = 874.79926551
epoch 1031, time = 28.874, error = 834.015025904
epoch 1032, time = 28.663, error = 923.258590233
epoch 1033, time = 28.466, error = 889.268971278
epoch 1034, time = 29.486, error = 855.646319516
epoch 1035, time = 28.621, error = 812.601440614
epoch 1036, time = 28.699, error = 1055.60183405
epoch 1037, time = 28.843, error = 786.847630947
epoch 1038, time = 29.471, error = 1029.22680963
epoch 1039, time = 28.89, error = 962.261286317
epoch 1040, time = 28.459, error = 927.165535544
epoch 1041, time = 28.733, error = 957.412677647
epoch 1042, time = 29.397, error = 849.680833166
epoch 1043, time = 28.494, error = 794.365601975
epoch 1044, time = 28.584, error = 870.535816371
epoch 1045, time = 29.323, error = 815.830753588
epoch 1046, time = 28.734, error = 880.186384335
epoch 1047, time = 28.675, error = 905.44056745
epoch 1048, time = 28.49, error = 775.115119805
epoch 1049, time = 29.232, error = 995.097355405
epoch 1050, time = 28.549, error = 891.10985208
epoch 1051, time = 31.253, error = 993.850544706
epoch 1052, time = 29.03, error = 810.889470519
epoch 1053, time = 29.97, error = 884.047241655
epoch 1054, time = 28.726, error = 950.057280822
epoch 1055, time = 29.154, error = 921.130581952
epoch 1056, time = 28.67, error = 943.56355617
epoch 1057, time = 28.384, error = 941.375723253
epoch 1058, time = 28.719, error = 879.242305467
epoch 1059, time = 28.511, error = 794.365320875
epoch 1060, time = 29.063, error = 841.972296215
epoch 1061, time = 28.773, error = 717.591932853
epoch 1062, time = 28.698, error = 979.549716627
epoch 1063, time = 28.441, error = 849.544789341
epoch 1064, time = 29.207, error = 1141.78083708
epoch 1065, time = 28.715, error = 906.948227266
epoch 1066, time = 29.339, error = 901.990258129
epoch 1067, time = 28.736, error = 700.989217353
epoch 1068, time = 28.5, error = 830.6713236
epoch 1069, time = 29.217, error = 793.37545807
epoch 1070, time = 29.016, error = 992.782477481
epoch 1071, time = 28.773, error = 881.024466966
epoch 1072, time = 28.7, error = 904.961816487
epoch 1073, time = 28.716, error = 906.602608072
epoch 1074, time = 29.229, error = 821.28374388
epoch 1075, time = 28.415, error = 865.495940723
epoch 1076, time = 28.754, error = 903.684343331
epoch 1077, time = 28.398, error = 773.723106999
epoch 1078, time = 28.738, error = 870.510256131
epoch 1079, time = 30.143, error = 844.94337382
epoch 1080, time = 29.19, error = 1135.46657376
epoch 1081, time = 28.47, error = 990.681766649
epoch 1082, time = 29.137, error = 852.754924564
epoch 1083, time = 28.863, error = 930.279100904
epoch 1084, time = 28.651, error = 834.618870156
epoch 1085, time = 28.674, error = 859.132350733
epoch 1086, time = 28.634, error = 982.6870853
epoch 1087, time = 29.295, error = 935.487301574
epoch 1088, time = 28.772, error = 666.480078302
epoch 1089, time = 28.586, error = 811.832808593
epoch 1090, time = 28.641, error = 866.970906231
epoch 1091, time = 28.501, error = 781.445218412
epoch 1092, time = 28.784, error = 891.112706222
epoch 1093, time = 28.743, error = 985.534111432
epoch 1094, time = 28.628, error = 851.104811126
epoch 1095, time = 28.639, error = 949.03640611
epoch 1096, time = 29.416, error = 930.918640058
epoch 1097, time = 28.681, error = 807.068734821
epoch 1098, time = 28.763, error = 1016.52166188
epoch 1099, time = 28.725, error = 792.576547503
epoch 1100, time = 28.82, error = 881.936209151
epoch 1101, time = 31.628, error = 870.829152549
epoch 1102, time = 29.436, error = 949.853274488
epoch 1103, time = 28.403, error = 848.803266526
epoch 1104, time = 28.638, error = 986.406088053
epoch 1105, time = 29.211, error = 930.610622138
epoch 1106, time = 30.245, error = 805.333227954
epoch 1107, time = 28.981, error = 903.508315475
epoch 1108, time = 29.041, error = 861.955784368
epoch 1109, time = 29.588, error = 827.530435325
epoch 1110, time = 29.748, error = 1014.85837888
epoch 1111, time = 29.482, error = 937.346436187
epoch 1112, time = 29.511, error = 799.83087266
epoch 1113, time = 29.409, error = 932.138649359
epoch 1114, time = 29.401, error = 946.128937824
epoch 1115, time = 29.58, error = 888.596366988
epoch 1116, time = 29.005, error = 836.232039239
epoch 1117, time = 29.349, error = 1020.34134799
epoch 1118, time = 29.686, error = 870.361644145
epoch 1119, time = 29.194, error = 741.04595764
epoch 1120, time = 29.193, error = 759.076735295
epoch 1121, time = 29.491, error = 997.820793314
epoch 1122, time = 29.297, error = 803.694616172
epoch 1123, time = 29.232, error = 971.189245452
epoch 1124, time = 29.273, error = 851.337361597
epoch 1125, time = 29.565, error = 887.330100651
epoch 1126, time = 29.002, error = 842.394504162
epoch 1127, time = 29.854, error = 1075.87989006
epoch 1128, time = 28.71, error = 867.573568176
epoch 1129, time = 29.2, error = 811.359684182
epoch 1130, time = 29.043, error = 854.964814362
epoch 1131, time = 29.353, error = 964.66594235
epoch 1132, time = 29.154, error = 861.743163568
epoch 1133, time = 30.757, error = 864.739006632
epoch 1134, time = 29.336, error = 840.363899098
epoch 1135, time = 29.289, error = 735.227487537
epoch 1136, time = 29.643, error = 851.35194629
epoch 1137, time = 29.168, error = 765.432549451
epoch 1138, time = 29.331, error = 776.528344477
epoch 1139, time = 29.053, error = 690.276869149
epoch 1140, time = 28.998, error = 893.248719283
epoch 1141, time = 29.277, error = 812.32636359
epoch 1142, time = 29.648, error = 779.212422128
epoch 1143, time = 29.531, error = 762.426821057
epoch 1144, time = 28.844, error = 820.528468794
epoch 1145, time = 28.69, error = 814.076759337
epoch 1146, time = 28.632, error = 978.091709513
epoch 1147, time = 29.574, error = 915.727610951
epoch 1148, time = 29.507, error = 937.205653855
epoch 1149, time = 28.88, error = 871.424558518
epoch 1150, time = 28.933, error = 870.316070596
epoch 1151, time = 31.395, error = 865.107265362
epoch 1152, time = 29.294, error = 953.9426189
epoch 1153, time = 28.966, error = 912.041786733
epoch 1154, time = 29.688, error = 1030.24295462
epoch 1155, time = 28.818, error = 875.864249645
epoch 1156, time = 29.355, error = 798.862514409
epoch 1157, time = 29.627, error = 767.060194948
epoch 1158, time = 28.887, error = 856.974403781
epoch 1159, time = 30.532, error = 816.357558179
epoch 1160, time = 29.215, error = 944.465736058
epoch 1161, time = 28.689, error = 1024.83831523
epoch 1162, time = 28.951, error = 793.945781195
epoch 1163, time = 28.924, error = 829.859472864
epoch 1164, time = 29.217, error = 855.539159957
epoch 1165, time = 29.638, error = 722.564989278
epoch 1166, time = 29.037, error = 759.070393865
epoch 1167, time = 28.994, error = 959.691585338
epoch 1168, time = 29.144, error = 694.481605303
epoch 1169, time = 29.078, error = 877.10202004
epoch 1170, time = 29.281, error = 935.137168618
epoch 1171, time = 28.886, error = 895.680641595
epoch 1172, time = 29.264, error = 841.358247393
epoch 1173, time = 29.007, error = 723.926078516
epoch 1174, time = 29.21, error = 732.197621521
epoch 1175, time = 29.157, error = 835.367454613
epoch 1176, time = 28.831, error = 815.075113642
epoch 1177, time = 29.102, error = 961.199584443
epoch 1178, time = 29.375, error = 1034.89988099
epoch 1179, time = 29.019, error = 1453.05756864
epoch 1180, time = 29.222, error = 877.72056889
epoch 1181, time = 28.772, error = 944.591893739
epoch 1182, time = 29.491, error = 862.989809274
epoch 1183, time = 28.709, error = 826.504105034
epoch 1184, time = 29.114, error = 1013.96756541
epoch 1185, time = 29.167, error = 802.314415537
epoch 1186, time = 30.736, error = 927.887624358
epoch 1187, time = 28.779, error = 813.870622823
epoch 1188, time = 28.92, error = 833.358349704
epoch 1189, time = 29.005, error = 853.380864886
epoch 1190, time = 29.432, error = 801.751208038
epoch 1191, time = 29.21, error = 656.673627289
epoch 1192, time = 29.175, error = 906.540396627
epoch 1193, time = 28.828, error = 878.89173194
epoch 1194, time = 29.182, error = 893.795576789
epoch 1195, time = 29.297, error = 888.92265104
epoch 1196, time = 28.901, error = 800.074624187
epoch 1197, time = 28.838, error = 767.95058673
epoch 1198, time = 28.924, error = 711.967047287
epoch 1199, time = 29.392, error = 888.698815684
epoch 1200, time = 29.272, error = 808.563312441
epoch 1201, time = 31.319, error = 753.192163205
epoch 1202, time = 29.231, error = 763.047639732
epoch 1203, time = 29.095, error = 913.481391876
epoch 1204, time = 28.922, error = 792.719968823
epoch 1205, time = 29.072, error = 799.958177755
epoch 1206, time = 28.755, error = 822.414767556
epoch 1207, time = 29.563, error = 862.256402274
epoch 1208, time = 28.941, error = 939.535296164
epoch 1209, time = 28.949, error = 836.774869844
epoch 1210, time = 28.944, error = 757.688627676
epoch 1211, time = 28.916, error = 823.890828882
epoch 1212, time = 29.306, error = 826.949558758
epoch 1213, time = 30.388, error = 903.576158396
epoch 1214, time = 29.238, error = 814.51481725
epoch 1215, time = 29.385, error = 856.865178566
epoch 1216, time = 29.415, error = 813.35615445
epoch 1217, time = 29.641, error = 730.267133279
epoch 1218, time = 29.374, error = 864.050680414
epoch 1219, time = 29.632, error = 924.604835973
epoch 1220, time = 29.191, error = 846.776090716
epoch 1221, time = 29.564, error = 814.671359128
epoch 1222, time = 29.438, error = 819.700754814
epoch 1223, time = 29.379, error = 749.799481556
epoch 1224, time = 29.061, error = 790.285405201
epoch 1225, time = 28.824, error = 718.623327612
epoch 1226, time = 29.296, error = 770.238795614
epoch 1227, time = 28.737, error = 789.912248026
epoch 1228, time = 28.87, error = 861.311495946
epoch 1229, time = 29.69, error = 768.803549595
epoch 1230, time = 28.894, error = 752.183073101
epoch 1231, time = 28.798, error = 761.751669524
epoch 1232, time = 29.127, error = 712.06517943
epoch 1233, time = 29.171, error = 819.394849666
epoch 1234, time = 29.065, error = 993.29690057
epoch 1235, time = 28.92, error = 711.822652093
epoch 1236, time = 28.884, error = 860.134632529
epoch 1237, time = 28.64, error = 870.096916565
epoch 1238, time = 28.913, error = 818.793320413
epoch 1239, time = 30.172, error = 670.30363589
epoch 1240, time = 28.773, error = 818.508507478
epoch 1241, time = 29.098, error = 729.517504649
epoch 1242, time = 29.28, error = 765.327308125
epoch 1243, time = 28.408, error = 878.049172119
epoch 1244, time = 28.697, error = 700.55399519
epoch 1245, time = 28.429, error = 783.511112744
epoch 1246, time = 28.937, error = 749.285392661
epoch 1247, time = 28.621, error = 918.862315992
epoch 1248, time = 28.871, error = 689.7393166
epoch 1249, time = 28.674, error = 769.339184993
epoch 1250, time = 28.681, error = 835.101388141
epoch 1251, time = 31.202, error = 849.215958012
epoch 1252, time = 28.865, error = 876.028254229
epoch 1253, time = 29.022, error = 817.783135695
epoch 1254, time = 29.251, error = 699.999868924
epoch 1255, time = 28.831, error = 745.873057504
epoch 1256, time = 28.75, error = 1089.05543169
epoch 1257, time = 28.908, error = 908.558234558
epoch 1258, time = 28.789, error = 930.280246365
epoch 1259, time = 28.584, error = 840.86791703
epoch 1260, time = 28.576, error = 848.44265404
epoch 1261, time = 28.613, error = 803.330193304
epoch 1262, time = 28.599, error = 791.854023537
epoch 1263, time = 29.168, error = 800.850213465
epoch 1264, time = 28.953, error = 735.603663934
epoch 1265, time = 28.625, error = 999.65884993
epoch 1266, time = 30.194, error = 945.765619207
epoch 1267, time = 28.646, error = 732.954336129
epoch 1268, time = 28.513, error = 915.697006651
epoch 1269, time = 28.868, error = 759.026846409
epoch 1270, time = 29.049, error = 760.00658382
epoch 1271, time = 28.486, error = 735.267540973
epoch 1272, time = 28.644, error = 861.614481349
epoch 1273, time = 28.618, error = 703.872590239
epoch 1274, time = 28.3, error = 829.175936452
epoch 1275, time = 28.613, error = 797.47826942
epoch 1276, time = 29.129, error = 754.889561724
epoch 1277, time = 28.537, error = 814.498535485
epoch 1278, time = 29.367, error = 932.974483626
epoch 1279, time = 27.885, error = 671.238170393
epoch 1280, time = 28.819, error = 902.712740833
epoch 1281, time = 28.539, error = 764.524429916
epoch 1282, time = 28.555, error = 859.245731315
epoch 1283, time = 28.689, error = 820.431895056
epoch 1284, time = 29.118, error = 770.168461805
epoch 1285, time = 29.317, error = 702.917711951
epoch 1286, time = 28.845, error = 775.510022736
epoch 1287, time = 28.928, error = 830.083177207
epoch 1288, time = 28.291, error = 734.661934206
epoch 1289, time = 29.419, error = 795.550306725
epoch 1290, time = 29.235, error = 822.816720903
epoch 1291, time = 29.251, error = 709.881573725
epoch 1292, time = 29.365, error = 778.108731009
epoch 1293, time = 30.376, error = 821.730592604
epoch 1294, time = 29.33, error = 701.514733437
epoch 1295, time = 28.275, error = 751.082359395
epoch 1296, time = 29.713, error = 896.313224525
epoch 1297, time = 29.16, error = 772.367820409
epoch 1298, time = 29.08, error = 1033.06782696
epoch 1299, time = 29.321, error = 725.273114471
epoch 1300, time = 29.182, error = 1010.79251303
epoch 1301, time = 31.696, error = 759.909603034
epoch 1302, time = 29.336, error = 848.853283092
epoch 1303, time = 29.56, error = 843.625970242
epoch 1304, time = 28.727, error = 829.155785263
epoch 1305, time = 28.941, error = 772.179977192
epoch 1306, time = 28.779, error = 835.958350908
epoch 1307, time = 29.483, error = 680.131333168
epoch 1308, time = 28.727, error = 773.677920731
epoch 1309, time = 28.744, error = 728.100058558
epoch 1310, time = 28.742, error = 863.724254505
epoch 1311, time = 28.779, error = 696.916175159
epoch 1312, time = 28.612, error = 718.471060728
epoch 1313, time = 29.405, error = 765.093835154
epoch 1314, time = 28.583, error = 662.782368886
epoch 1315, time = 28.771, error = 898.105583841
epoch 1316, time = 28.541, error = 705.470336898
epoch 1317, time = 28.859, error = 788.665755685
epoch 1318, time = 28.723, error = 888.168580493
epoch 1319, time = 30.051, error = 834.5464008
epoch 1320, time = 28.86, error = 790.448584142
epoch 1321, time = 28.801, error = 809.410660339
epoch 1322, time = 29.116, error = 813.92650395
epoch 1323, time = 28.655, error = 754.380884474
epoch 1324, time = 28.803, error = 845.515209869
epoch 1325, time = 28.681, error = 767.184124106
epoch 1326, time = 28.786, error = 800.985794643
epoch 1327, time = 28.848, error = 879.20676805
epoch 1328, time = 29.156, error = 820.309963592
epoch 1329, time = 28.697, error = 794.245068362
epoch 1330, time = 28.643, error = 807.914674992
epoch 1331, time = 28.716, error = 957.142733292
epoch 1332, time = 28.69, error = 786.783311249
epoch 1333, time = 28.963, error = 719.926039873
epoch 1334, time = 28.594, error = 861.834881915
epoch 1335, time = 28.918, error = 713.899118404
epoch 1336, time = 28.334, error = 659.926732918
epoch 1337, time = 28.867, error = 832.197705127
epoch 1338, time = 28.799, error = 826.006606294
epoch 1339, time = 28.96, error = 748.78622419
epoch 1340, time = 28.747, error = 688.619868292
epoch 1341, time = 28.74, error = 742.180244755
epoch 1342, time = 29.376, error = 929.39029052
epoch 1343, time = 28.906, error = 1026.01162962
epoch 1344, time = 28.847, error = 797.675582235
epoch 1345, time = 29.062, error = 736.190365888
epoch 1346, time = 28.719, error = 660.295238008
epoch 1347, time = 29.831, error = 781.184697836
epoch 1348, time = 28.949, error = 711.279335018
epoch 1349, time = 29.409, error = 657.541722299
epoch 1350, time = 28.805, error = 772.194136109
epoch 1351, time = 31.328, error = 678.118211094
epoch 1352, time = 28.773, error = 761.090132261
epoch 1353, time = 28.644, error = 784.441296964
epoch 1354, time = 29.299, error = 756.180376775
epoch 1355, time = 28.478, error = 656.870484173
epoch 1356, time = 28.18, error = 674.526191244
epoch 1357, time = 28.368, error = 759.998593226
epoch 1358, time = 28.899, error = 746.84543698
epoch 1359, time = 28.74, error = 871.336043251
epoch 1360, time = 28.926, error = 755.702167881
epoch 1361, time = 28.833, error = 666.987576391
epoch 1362, time = 28.784, error = 779.848093463
epoch 1363, time = 28.785, error = 794.628762007
epoch 1364, time = 29.18, error = 818.484276775
epoch 1365, time = 28.642, error = 729.432879429
epoch 1366, time = 28.882, error = 709.02432486
epoch 1367, time = 28.655, error = 772.498001369
epoch 1368, time = 28.651, error = 692.215378996
epoch 1369, time = 28.858, error = 798.687367258
epoch 1370, time = 29.215, error = 829.700088366
epoch 1371, time = 29.241, error = 726.964504177
epoch 1372, time = 28.797, error = 612.608308468
epoch 1373, time = 30.438, error = 653.749076029
epoch 1374, time = 28.861, error = 708.227695603
epoch 1375, time = 28.606, error = 656.607524702
epoch 1376, time = 28.473, error = 749.486684154
epoch 1377, time = 28.944, error = 730.584373514
epoch 1378, time = 28.888, error = 748.57802843
epoch 1379, time = 28.871, error = 686.699050338
epoch 1380, time = 28.706, error = 753.042041834
epoch 1381, time = 28.579, error = 789.167810132
epoch 1382, time = 28.572, error = 632.050500483
epoch 1383, time = 28.761, error = 877.252917859
epoch 1384, time = 28.529, error = 724.284827816
epoch 1385, time = 28.565, error = 814.363865624
epoch 1386, time = 28.826, error = 644.721522656
epoch 1387, time = 28.924, error = 836.252013978
epoch 1388, time = 28.655, error = 776.591896367
epoch 1389, time = 28.684, error = 686.989515423
epoch 1390, time = 29.366, error = 723.016923107
epoch 1391, time = 28.637, error = 705.725501753
epoch 1392, time = 28.748, error = 728.497644931
epoch 1393, time = 28.755, error = 775.149405346
epoch 1394, time = 28.45, error = 733.093240104
epoch 1395, time = 28.645, error = 754.749649266
epoch 1396, time = 28.786, error = 684.748769857
epoch 1397, time = 28.651, error = 798.489366062
epoch 1398, time = 28.285, error = 618.160135457
epoch 1399, time = 28.419, error = 949.486598243
epoch 1400, time = 29.745, error = 764.873869351
epoch 1401, time = 31.687, error = 705.655626976
epoch 1402, time = 28.475, error = 636.369131879
epoch 1403, time = 28.495, error = 788.184632752
epoch 1404, time = 28.46, error = 699.878157622
epoch 1405, time = 28.497, error = 781.683456357
epoch 1406, time = 28.568, error = 773.131206271
epoch 1407, time = 28.628, error = 775.270219481
epoch 1408, time = 28.816, error = 774.82511061
epoch 1409, time = 28.61, error = 926.495792014
epoch 1410, time = 28.881, error = 686.251729534
epoch 1411, time = 28.422, error = 696.233612207
epoch 1412, time = 28.704, error = 806.234946247
epoch 1413, time = 28.34, error = 639.487172991
epoch 1414, time = 28.637, error = 738.804912132
epoch 1415, time = 29.035, error = 703.075539221
epoch 1416, time = 28.536, error = 806.067918163
epoch 1417, time = 28.774, error = 760.598479234
epoch 1418, time = 28.531, error = 713.524442858
epoch 1419, time = 28.612, error = 771.052614665
epoch 1420, time = 28.582, error = 616.925384827
epoch 1421, time = 29.031, error = 688.939648657
epoch 1422, time = 28.557, error = 631.911976807
epoch 1423, time = 28.849, error = 633.38705072
epoch 1424, time = 28.729, error = 825.69313219
epoch 1425, time = 28.468, error = 711.607352747
epoch 1426, time = 30.63, error = 704.613804203
epoch 1427, time = 28.638, error = 638.648490774
epoch 1428, time = 28.58, error = 657.216402738
epoch 1429, time = 28.66, error = 708.35127771
epoch 1430, time = 28.846, error = 821.413741366
epoch 1431, time = 28.792, error = 673.088819263
epoch 1432, time = 28.561, error = 684.84902354
epoch 1433, time = 29.532, error = 791.24926257
epoch 1434, time = 28.516, error = 593.004194964
epoch 1435, time = 28.598, error = 691.37555034
epoch 1436, time = 28.473, error = 823.132046362
epoch 1437, time = 28.873, error = 776.087422952
epoch 1438, time = 29.087, error = 760.224505714
epoch 1439, time = 29.002, error = 681.933548656
epoch 1440, time = 28.599, error = 586.65748654
epoch 1441, time = 28.393, error = 726.477323676
epoch 1442, time = 29.095, error = 710.852699487
epoch 1443, time = 28.711, error = 819.537022105
epoch 1444, time = 28.227, error = 694.594100348
epoch 1445, time = 28.6, error = 601.879000523
epoch 1446, time = 28.671, error = 767.357342551
epoch 1447, time = 28.528, error = 706.239577031
epoch 1448, time = 28.655, error = 632.676271898
epoch 1449, time = 28.477, error = 715.404956363
epoch 1450, time = 28.848, error = 793.357869869
epoch 1451, time = 32.039, error = 741.176412777
epoch 1452, time = 29.348, error = 732.895331298
epoch 1453, time = 30.306, error = 739.539016299
epoch 1454, time = 29.166, error = 690.359664736
epoch 1455, time = 29.325, error = 653.501947718
epoch 1456, time = 28.554, error = 772.264650593
epoch 1457, time = 28.738, error = 843.623749723
epoch 1458, time = 28.821, error = 643.444993313
epoch 1459, time = 29.185, error = 814.158915406
epoch 1460, time = 28.963, error = 809.327979034
epoch 1461, time = 28.815, error = 751.623666688
epoch 1462, time = 28.355, error = 830.236321256
epoch 1463, time = 28.53, error = 738.05082083
epoch 1464, time = 28.339, error = 703.82879112
epoch 1465, time = 28.514, error = 723.52512577
epoch 1466, time = 28.584, error = 735.825221611
epoch 1467, time = 28.291, error = 708.47475666
epoch 1468, time = 29.166, error = 637.515868337
epoch 1469, time = 29.097, error = 851.447109344
epoch 1470, time = 28.637, error = 768.862985709
epoch 1471, time = 28.706, error = 748.739897729
epoch 1472, time = 28.323, error = 784.52165678
epoch 1473, time = 29.376, error = 779.358088009
epoch 1474, time = 28.85, error = 688.988048887
epoch 1475, time = 29.344, error = 723.454028696
epoch 1476, time = 29.179, error = 711.13519875
epoch 1477, time = 28.82, error = 772.763157308
epoch 1478, time = 29.573, error = 753.270089726
epoch 1479, time = 29.534, error = 729.734708624
epoch 1480, time = 31.073, error = 769.056195063
epoch 1481, time = 28.849, error = 692.21882089
epoch 1482, time = 29.261, error = 691.688522808
epoch 1483, time = 29.721, error = 830.784229776
epoch 1484, time = 29.334, error = 755.370580388
epoch 1485, time = 29.16, error = 722.430855432
epoch 1486, time = 29.379, error = 746.676751079
epoch 1487, time = 29.653, error = 740.095876787
epoch 1488, time = 29.004, error = 827.097826696
epoch 1489, time = 29.592, error = 622.766966516
epoch 1490, time = 29.359, error = 667.185144168
epoch 1491, time = 28.891, error = 779.653868337
epoch 1492, time = 29.46, error = 640.084613415
epoch 1493, time = 29.554, error = 724.68620735
epoch 1494, time = 29.455, error = 614.010706542
epoch 1495, time = 29.447, error = 775.243040031
epoch 1496, time = 29.722, error = 684.54404988
epoch 1497, time = 29.287, error = 692.646180436
epoch 1498, time = 29.023, error = 614.030107056
epoch 1499, time = 29.389, error = 696.883842868
epoch 1500, time = 29.831, error = 728.654483131
epoch 1501, time = 32.068, error = 585.824203874
epoch 1502, time = 29.691, error = 643.328680985
epoch 1503, time = 28.932, error = 844.229619071
epoch 1504, time = 29.573, error = 771.653440052
epoch 1505, time = 29.291, error = 785.241438469
epoch 1506, time = 30.797, error = 751.323068111
epoch 1507, time = 29.276, error = 644.998405613
epoch 1508, time = 29.211, error = 695.057007945
epoch 1509, time = 29.059, error = 591.955998432
epoch 1510, time = 29.499, error = 647.483417321
epoch 1511, time = 29.146, error = 696.906193828
epoch 1512, time = 29.049, error = 865.635123212
epoch 1513, time = 29.146, error = 714.551319552
epoch 1514, time = 29.223, error = 762.00762974
epoch 1515, time = 29.31, error = 707.831729335
epoch 1516, time = 29.073, error = 675.968127941
epoch 1517, time = 28.607, error = 610.498049709
epoch 1518, time = 29.295, error = 708.457511214
epoch 1519, time = 29.127, error = 719.297984559
epoch 1520, time = 29.55, error = 710.426116061
epoch 1521, time = 29.052, error = 746.430424165
epoch 1522, time = 29.16, error = 748.436802918
epoch 1523, time = 29.203, error = 719.446393959
epoch 1524, time = 29.62, error = 738.55195628
epoch 1525, time = 29.124, error = 685.671807244
epoch 1526, time = 29.446, error = 762.206149157
epoch 1527, time = 29.245, error = 760.755398199
epoch 1528, time = 29.615, error = 676.422371353
epoch 1529, time = 29.522, error = 722.45480852
epoch 1530, time = 29.629, error = 658.818317246
epoch 1531, time = 29.876, error = 706.209234518
epoch 1532, time = 29.926, error = 689.002337204
epoch 1533, time = 30.767, error = 750.465023406
epoch 1534, time = 29.534, error = 706.483013588
epoch 1535, time = 29.293, error = 592.592233645
epoch 1536, time = 29.646, error = 765.809692739
epoch 1537, time = 29.298, error = 640.803593079
epoch 1538, time = 29.3, error = 707.54109696
epoch 1539, time = 29.352, error = 843.483132691
epoch 1540, time = 29.468, error = 760.15374919
epoch 1541, time = 29.369, error = 725.169414826
epoch 1542, time = 29.1, error = 727.443435846
epoch 1543, time = 29.334, error = 608.125148585
epoch 1544, time = 29.326, error = 737.273981203
epoch 1545, time = 29.654, error = 727.105437605
epoch 1546, time = 29.13, error = 1384.70990819
epoch 1547, time = 29.035, error = 618.044594065
epoch 1548, time = 28.961, error = 930.922182059
epoch 1549, time = 28.783, error = 880.619744673
epoch 1550, time = 29.011, error = 681.467161261
epoch 1551, time = 31.932, error = 614.620666462
epoch 1552, time = 28.867, error = 778.301013055
epoch 1553, time = 28.989, error = 611.464485974
epoch 1554, time = 29.001, error = 740.877727062
epoch 1555, time = 28.852, error = 813.540451876
epoch 1556, time = 29.206, error = 698.213567605
epoch 1557, time = 28.387, error = 708.670341378
epoch 1558, time = 29.005, error = 762.692316355
epoch 1559, time = 28.94, error = 770.300840301
epoch 1560, time = 30.69, error = 684.446707384
epoch 1561, time = 29.116, error = 799.726094579
epoch 1562, time = 28.807, error = 621.358802877
epoch 1563, time = 28.964, error = 743.83555735
epoch 1564, time = 29.269, error = 656.946443412
epoch 1565, time = 28.755, error = 632.472606083
epoch 1566, time = 28.38, error = 665.45431938
epoch 1567, time = 28.584, error = 661.3821461
epoch 1568, time = 29.286, error = 766.051050522
epoch 1569, time = 29.131, error = 682.258679894
epoch 1570, time = 29.039, error = 726.388640114
epoch 1571, time = 28.8, error = 727.125801979
epoch 1572, time = 28.801, error = 672.469228487
epoch 1573, time = 29.174, error = 644.284736782
epoch 1574, time = 29.027, error = 744.423635516
epoch 1575, time = 29.248, error = 794.536396647
epoch 1576, time = 28.845, error = 583.92471478
epoch 1577, time = 28.796, error = 726.262083923
epoch 1578, time = 28.749, error = 603.993287024
epoch 1579, time = 29.26, error = 680.113357563
epoch 1580, time = 29.066, error = 843.114765397
epoch 1581, time = 29.049, error = 737.049506003
epoch 1582, time = 29.079, error = 717.87699278
epoch 1583, time = 29.249, error = 675.492427572
epoch 1584, time = 29.323, error = 628.098067625
epoch 1585, time = 28.904, error = 670.819217024
epoch 1586, time = 30.291, error = 835.163933649
epoch 1587, time = 29.058, error = 640.404114635
epoch 1588, time = 29.17, error = 668.178972917
epoch 1589, time = 29.389, error = 771.145976483
epoch 1590, time = 28.946, error = 695.360218796
epoch 1591, time = 29.012, error = 652.77930913
epoch 1592, time = 28.534, error = 702.935618103
epoch 1593, time = 28.68, error = 671.41259381
epoch 1594, time = 28.681, error = 762.046623553
epoch 1595, time = 28.822, error = 686.598824251
epoch 1596, time = 29.141, error = 693.284817208
epoch 1597, time = 28.748, error = 697.543249676
epoch 1598, time = 29.067, error = 690.253935297
epoch 1599, time = 29.585, error = 680.048846461
epoch 1600, time = 29.018, error = 699.19031386
epoch 1601, time = 31.76, error = 660.020189222
epoch 1602, time = 29.045, error = 721.572925555
epoch 1603, time = 28.966, error = 651.77480905
epoch 1604, time = 28.9, error = 628.416733968
epoch 1605, time = 28.575, error = 732.171592126
epoch 1606, time = 28.636, error = 688.931068894
epoch 1607, time = 29.181, error = 750.727687744
epoch 1608, time = 28.527, error = 679.223846788
epoch 1609, time = 29.105, error = 657.063419136
epoch 1610, time = 28.697, error = 632.449002388
epoch 1611, time = 29.293, error = 747.220376707
epoch 1612, time = 28.565, error = 591.935293317
epoch 1613, time = 30.039, error = 686.941496077
epoch 1614, time = 28.548, error = 678.752885531
epoch 1615, time = 29.313, error = 952.466296472
epoch 1616, time = 29.056, error = 659.610021789
epoch 1617, time = 28.877, error = 619.259133536
epoch 1618, time = 28.719, error = 718.300826045
epoch 1619, time = 28.638, error = 603.77654946
epoch 1620, time = 28.746, error = 738.272475415
epoch 1621, time = 28.95, error = 703.341425665
epoch 1622, time = 29.035, error = 589.163717888
epoch 1623, time = 28.318, error = 707.254367509
epoch 1624, time = 29.525, error = 682.972966864
epoch 1625, time = 29.302, error = 709.820021898
epoch 1626, time = 29.349, error = 649.031152025
epoch 1627, time = 29.465, error = 763.812898559
epoch 1628, time = 29.337, error = 671.292585515
epoch 1629, time = 29.449, error = 769.340938952
epoch 1630, time = 29.048, error = 793.300609084
epoch 1631, time = 28.938, error = 724.880862482
